index,latency,recv-time,recv-size
1,0.000642,0.000642,1642208095047874017,18
2,0.000505,0.00013699999999999997,1642208095144039264,18
3,0.000409,9.6e-05,1642208095244069693,18
4,0.000535,0.00012599999999999997,1642208095344677532,18
5,0.000324,0.00021099999999999998,1642208095444548921,18
6,0.000389,6.500000000000001e-05,1642208095545083849,18
7,0.000385,4.000000000000043e-06,1642208095645399391,18
8,0.000358,2.7000000000000006e-05,1642208095745670255,18
9,0.000344,1.399999999999996e-05,1642208095845938565,18
10,0.000382,3.8e-05,1642208095946411883,18
11,0.000368,1.4000000000000015e-05,1642208096046709899,18
12,0.000428,5.9999999999999995e-05,1642208096147234909,18
13,0.000417,1.0999999999999996e-05,1642208096247479653,18
14,0.000403,1.4000000000000015e-05,1642208096347728696,18
15,0.000395,7.999999999999978e-06,1642208096448023749,18
16,0.00048,8.5e-05,1642208096548520891,18
17,0.000393,8.7e-05,1642208096648701017,18
18,0.000546,0.00015300000000000003,1642208096749339372,18
19,0.000512,3.400000000000007e-05,1642208096849575131,18
20,0.000481,3.0999999999999995e-05,1642208096949844226,18
21,0.000486,5.000000000000013e-06,1642208097050229249,18
22,0.000507,2.099999999999997e-05,1642208097150642963,18
23,0.000349,0.00015799999999999994,1642208097250617449,18
24,0.000485,0.000136,1642208097351236511,18
25,0.00052,3.499999999999993e-05,1642208097451710914,18
26,0.000436,8.399999999999993e-05,1642208097551799971,18
27,0.000334,0.00010200000000000004,1642208097651953079,18
28,0.000483,0.000149,1642208097752585353,18
29,0.000484,1.0000000000000243e-06,1642208097852843419,18
30,0.000494,9.999999999999972e-06,1642208097953381419,18
31,0.000519,2.5000000000000066e-05,1642208098053853324,18
32,0.00052,9.999999999999159e-07,1642208098154132113,18
33,0.000423,9.699999999999997e-05,1642208098254253950,18
34,0.000386,3.699999999999998e-05,1642208098354424570,18
35,0.000478,9.200000000000001e-05,1642208098454997158,18
36,0.000424,5.400000000000001e-05,1642208098555244161,18
37,0.000374,5.000000000000002e-05,1642208098655517117,18
38,0.00036,1.399999999999996e-05,1642208098755757922,18
39,0.000336,2.400000000000004e-05,1642208098856054884,18
40,0.000529,0.00019299999999999997,1642208098956782232,18
41,0.000494,3.499999999999998e-05,1642208099057142079,18
42,0.000487,6.999999999999953e-06,1642208099157445000,18
43,0.000542,5.499999999999993e-05,1642208099257846112,18
44,0.000486,5.599999999999995e-05,1642208099358106388,18
45,0.000494,7.999999999999978e-06,1642208099458405672,18
46,0.000397,9.699999999999997e-05,1642208099558650255,18
47,0.000515,0.00011800000000000005,1642208099659173879,18
48,0.000489,2.600000000000009e-05,1642208099759526543,18
49,0.000368,0.00012099999999999996,1642208099859539809,18
50,0.000392,2.3999999999999987e-05,1642208099959908465,18
51,0.000384,7.999999999999978e-06,1642208100060246722,18
52,0.000385,9.9999999999997e-07,1642208100160647311,18
53,0.000285,9.999999999999999e-05,1642208100260682839,18
54,0.0004,0.00011500000000000003,1642208100361087752,18
55,0.000322,7.8e-05,1642208100461239551,18
56,0.000355,3.299999999999999e-05,1642208100561665211,18
57,0.000347,8.000000000000032e-06,1642208100662010090,18
58,0.000319,2.7999999999999976e-05,1642208100762321314,18
59,0.000434,0.00011499999999999998,1642208100862935887,18
60,0.000392,4.199999999999999e-05,1642208100963100312,18
61,0.000363,2.9e-05,1642208101063434455,18
62,0.000315,4.7999999999999974e-05,1642208101163607515,18
63,0.00034,2.500000000000001e-05,1642208101263986538,18
64,0.000308,3.200000000000002e-05,1642208101364209009,18
65,0.000327,1.8999999999999974e-05,1642208101464521693,18
66,0.000383,5.6000000000000006e-05,1642208101565004637,18
67,0.000492,0.00010900000000000005,1642208101665548883,18
68,0.00052,2.799999999999992e-05,1642208101765941195,18
69,0.000489,3.0999999999999995e-05,1642208101866197067,18
70,0.000514,2.5000000000000066e-05,1642208101966588745,18
71,0.000366,0.00014800000000000002,1642208102066660466,18
72,0.000371,5.000000000000013e-06,1642208102167080648,18
73,0.000325,4.6000000000000034e-05,1642208102267352788,18
74,0.000494,0.000169,1642208102367926595,18
75,0.000378,0.00011599999999999995,1642208102468085416,18
76,0.000307,7.100000000000005e-05,1642208102568211286,18
77,0.000379,7.200000000000002e-05,1642208102668733792,18
78,0.000483,0.00010399999999999998,1642208102769300745,18
79,0.00047,1.299999999999999e-05,1642208102869579644,18
80,0.00048,1.0000000000000026e-05,1642208102969892205,18
81,0.0005,1.9999999999999998e-05,1642208103070327615,18
82,0.000483,1.7000000000000034e-05,1642208103170677722,18
83,0.000537,5.4000000000000066e-05,1642208103271137103,18
84,0.000503,3.400000000000007e-05,1642208103371391307,18
85,0.000379,0.00012399999999999998,1642208103471424139,18
86,0.000487,0.00010800000000000002,1642208103571928346,18
87,0.000488,9.9999999999997e-07,1642208103672233553,18
88,0.000388,9.999999999999999e-05,1642208103772403363,18
89,0.000538,0.00014999999999999996,1642208103872984001,18
90,0.000475,6.299999999999996e-05,1642208103973252986,18
91,0.000491,1.600000000000001e-05,1642208104073647978,18
92,0.000531,3.9999999999999996e-05,1642208104174051683,18
93,0.00037,0.000161,1642208104274060732,18
94,0.000504,0.000134,1642208104374566301,18
95,0.000479,2.500000000000001e-05,1642208104474851931,18
96,0.000477,1.9999999999999944e-06,1642208104575160953,18
97,0.00049,1.299999999999999e-05,1642208104675637543,18
98,0.000484,5.999999999999983e-06,1642208104775945696,18
99,0.000486,1.9999999999999944e-06,1642208104876236441,18
100,0.00048,5.999999999999983e-06,1642208104976574187,18
101,0.000339,0.000141,1642208105076634279,18
