index,latency,recv-time,recv-size
1,0.000661,0.000661,1642206227750845088,18
2,0.00036,0.000301,1642206227846738618,18
3,0.00041,4.999999999999997e-05,1642206227947091460,18
4,0.000355,5.499999999999998e-05,1642206228047331789,18
5,0.000366,1.0999999999999996e-05,1642206228147634199,18
6,0.000348,1.8000000000000004e-05,1642206228247856720,18
7,0.000358,9.999999999999972e-06,1642206228348182104,18
8,0.000344,1.399999999999996e-05,1642206228448415858,18
9,0.000343,1.0000000000000243e-06,1642206228548836618,18
10,0.000392,4.9e-05,1642206228649148347,18
11,0.000345,4.7000000000000004e-05,1642206228749347746,18
12,0.000496,0.00015100000000000004,1642206228849995204,18
13,0.000341,0.00015500000000000003,1642206228949958811,18
14,0.000461,0.00011999999999999999,1642206229050492605,18
15,0.000339,0.00012199999999999998,1642206229150505408,18
16,0.000309,3.0000000000000024e-05,1642206229250757027,18
17,0.000468,0.00015900000000000002,1642206229351491101,18
18,0.000471,3.0000000000000187e-06,1642206229451796416,18
19,0.00049,1.8999999999999974e-05,1642206229552189126,18
20,0.000457,3.299999999999999e-05,1642206229652409770,18
21,0.000302,0.00015499999999999997,1642206229752422178,18
22,0.000308,5.999999999999983e-06,1642206229852727356,18
23,0.000348,3.9999999999999996e-05,1642206229953096051,18
24,0.000479,0.00013099999999999999,1642206230053705419,18
25,0.000379,9.999999999999999e-05,1642206230153766766,18
26,0.000298,8.100000000000002e-05,1642206230253979603,18
27,0.000345,4.7000000000000004e-05,1642206230354373487,18
28,0.000504,0.00015900000000000002,1642206230455043565,18
29,0.000483,2.1000000000000023e-05,1642206230555372776,18
30,0.000472,1.0999999999999996e-05,1642206230655680160,18
31,0.000356,0.000116,1642206230755750574,18
32,0.00047,0.000114,1642206230856276465,18
33,0.000368,0.00010199999999999999,1642206230956410785,18
34,0.000477,0.00010899999999999999,1642206231056924952,18
35,0.000361,0.000116,1642206231157018044,18
36,0.000273,8.799999999999997e-05,1642206231257102370,18
37,0.000362,8.9e-05,1642206231357625618,18
38,0.000472,0.00010999999999999996,1642206231458253394,18
39,0.000356,0.000116,1642206231558385542,18
40,0.000468,0.00011200000000000001,1642206231658935902,18
41,0.000383,8.5e-05,1642206231759110720,18
42,0.000527,0.00014400000000000003,1642206231859741688,18
43,0.000467,5.9999999999999995e-05,1642206231959866403,18
44,0.00048,1.299999999999999e-05,1642206232060246441,18
45,0.000422,5.8e-05,1642206232160410482,18
46,0.000476,5.400000000000001e-05,1642206232260908032,18
47,0.000409,6.7e-05,1642206232361069604,18
48,0.000484,7.499999999999998e-05,1642206232461545750,18
49,0.000364,0.00011999999999999999,1642206232561665766,18
50,0.000345,1.9000000000000028e-05,1642206232661919665,18
51,0.000355,1.0000000000000026e-05,1642206232762160342,18
52,0.000523,0.00016800000000000002,1642206232862848382,18
53,0.000343,0.00018000000000000004,1642206232962796905,18
54,0.000349,6.000000000000037e-06,1642206233063163786,18
55,0.000441,9.199999999999996e-05,1642206233163607796,18
56,0.000346,9.499999999999998e-05,1642206233263766059,18
57,0.000343,3.0000000000000187e-06,1642206233363959558,18
58,0.000342,9.9999999999997e-07,1642206233464274683,18
59,0.000335,7.0000000000000075e-06,1642206233564627730,18
60,0.000354,1.8999999999999974e-05,1642206233664920630,18
61,0.000375,2.1000000000000023e-05,1642206233765334193,18
62,0.000385,9.999999999999972e-06,1642206233865665308,18
63,0.0003,8.5e-05,1642206233965749035,18
64,0.00036,6.000000000000005e-05,1642206234066265838,18
65,0.000322,3.8e-05,1642206234166419251,18
66,0.000297,2.500000000000001e-05,1642206234266645230,18
67,0.000413,0.000116,1642206234367285883,18
68,0.000466,5.299999999999999e-05,1642206234467674788,18
69,0.000341,0.000125,1642206234567771866,18
70,0.000527,0.00018600000000000002,1642206234668517713,18
71,0.000305,0.00022200000000000003,1642206234768387274,18
72,0.000367,6.199999999999999e-05,1642206234868768650,18
73,0.000464,9.700000000000003e-05,1642206234969322159,18
74,0.000488,2.3999999999999987e-05,1642206235069691720,18
75,0.000365,0.000123,1642206235169828414,18
76,0.000291,7.399999999999996e-05,1642206235269938023,18
77,0.000357,6.599999999999998e-05,1642206235370338613,18
78,0.000467,0.00011000000000000002,1642206235470908511,18
79,0.000386,8.100000000000002e-05,1642206235571192683,18
80,0.000487,0.00010100000000000002,1642206235671706643,18
81,0.000354,0.00013300000000000003,1642206235771714246,18
82,0.000478,0.00012400000000000003,1642206235872280208,18
83,0.000363,0.00011500000000000003,1642206235972362286,18
84,0.000479,0.000116,1642206236072986477,18
85,0.000352,0.000127,1642206236172962189,18
86,0.000487,0.00013500000000000003,1642206236273571188,18
87,0.000316,0.00017100000000000004,1642206236373613812,18
88,0.00049,0.000174,1642206236474202642,18
89,0.000373,0.00011699999999999997,1642206236574314885,18
90,0.000493,0.00011999999999999994,1642206236674909370,18
91,0.000501,8.000000000000086e-06,1642206236775249417,18
92,0.000472,2.9000000000000054e-05,1642206236875504920,18
93,0.000477,5.000000000000013e-06,1642206236975750664,18
94,0.000386,9.099999999999999e-05,1642206237075974249,18
95,0.000473,8.7e-05,1642206237176410620,18
96,0.000303,0.00017,1642206237276445067,18
97,0.000363,5.9999999999999995e-05,1642206237376934531,18
98,0.000354,9.000000000000002e-06,1642206237477252197,18
99,0.000357,3.0000000000000187e-06,1642206237577641240,18
100,0.000358,9.9999999999997e-07,1642206237677901976,18
101,0.00037,1.200000000000002e-05,1642206237778324988,18
