index,latency,recv-time,recv-size
1,0.001389,0.001389,1642206519722384798,18
2,0.002148,0.0007590000000000001,1642206519820268679,18
3,0.001865,0.00028300000000000027,1642206519919933472,18
4,0.001955,9.000000000000024e-05,1642206520020436339,18
5,0.001907,4.800000000000008e-05,1642206520120576304,18
6,0.001388,0.0005190000000000001,1642206520219806197,18
7,0.001527,0.00013900000000000002,1642206520320292945,18
8,0.001775,0.0002480000000000002,1642206520421112257,18
9,0.001961,0.00018599999999999997,1642206520521895606,18
10,0.00124,0.0007210000000000001,1642206520620631006,18
11,0.002264,0.001024,1642206520722989202,18
12,0.001846,0.00041799999999999997,1642206520822493368,18
13,0.00191,6.400000000000004e-05,1642206520922943669,18
14,0.001526,0.000384,1642206521022549984,18
15,0.00032,0.001206,1642206521120433370,18
16,0.001542,0.001222,1642206521223275438,18
17,0.001487,5.499999999999993e-05,1642206521323466242,18
18,0.001172,0.00031499999999999996,1642206521423052782,18
19,0.001548,0.0003759999999999998,1642206521523989635,18
20,0.001173,0.0003749999999999999,1642206521623596654,18
21,0.001231,5.800000000000011e-05,1642206521723985243,18
22,0.001529,0.00029799999999999987,1642206521824975479,18
23,0.001031,0.000498,1642206521924280646,18
24,0.00119,0.00015900000000000007,1642206522024991340,18
25,0.001638,0.00044799999999999983,1642206522126145529,18
26,0.002082,0.00044400000000000017,1642206522227457489,18
27,0.001584,0.0004980000000000002,1642206522326770636,18
28,0.001368,0.00021599999999999983,1642206522426659965,18
29,0.000489,0.0008790000000000001,1642206522525199388,18
30,0.002116,0.001627,1642206522628821706,18
31,0.001758,0.0003579999999999998,1642206522728411295,18
32,0.00134,0.00041799999999999997,1642206522827906354,18
33,0.000893,0.000447,1642206522927248492,18
34,0.002041,0.0011479999999999997,1642206523029910925,18
35,0.001753,0.00028799999999999984,1642206523129640549,18
36,0.00144,0.0003129999999999999,1642206523229417942,18
37,0.001222,0.0002180000000000001,1642206523329304906,18
38,0.001536,0.00031400000000000004,1642206523430391693,18
39,0.00133,0.00020600000000000002,1642206523530190365,18
40,0.001417,8.700000000000005e-05,1642206523630831732,18
41,0.001047,0.0003700000000000001,1642206523730425005,18
42,0.001677,0.0006300000000000001,1642206523832202171,18
43,0.001112,0.0005650000000000002,1642206523931250052,18
44,0.002064,0.0009519999999999999,1642206524033476414,18
45,0.002062,1.9999999999998318e-06,1642206524133776087,18
46,0.002092,3.000000000000008e-05,1642206524234282570,18
47,0.001745,0.0003470000000000001,1642206524333847884,18
48,0.001545,0.0002000000000000001,1642206524433772074,18
49,0.001556,1.1000000000000159e-05,1642206524534161668,18
50,0.001802,0.0002459999999999999,1642206524635077802,18
51,0.001891,8.90000000000001e-05,1642206524735703627,18
52,0.001458,0.000433,1642206524835210137,18
53,0.000477,0.000981,1642206524933538694,18
54,0.000482,5.000000000000013e-06,1642206525034074932,18
55,0.001416,0.0009339999999999999,1642206525136362217,18
56,0.00177,0.00035400000000000015,1642206525237475533,18
57,0.001286,0.00048400000000000006,1642206525336818877,18
58,0.001967,0.000681,1642206525438626408,18
59,0.000423,0.001544,1642206525535671220,18
60,0.000389,3.399999999999996e-05,1642206525636002855,18
61,0.000392,2.9999999999999645e-06,1642206525736354474,18
62,0.001707,0.001315,1642206525839413072,18
63,0.001711,4.000000000000097e-06,1642206525939715771,18
64,0.001912,0.000201,1642206526040526642,18
65,0.00149,0.00042200000000000007,1642206526140098669,18
66,0.001873,0.0003830000000000001,1642206526241193285,18
67,0.001317,0.0005560000000000001,1642206526340461677,18
68,0.0021,0.0007829999999999998,1642206526442332041,18
69,0.000379,0.0017209999999999999,1642206526539230334,18
70,0.001631,0.001252,1642206526642116080,18
71,0.001437,0.00019400000000000016,1642206526742126334,18
72,0.000511,0.000926,1642206526840707039,18
73,0.001225,0.000714,1642206526942462217,18
74,0.000468,0.000757,1642206527041300339,18
75,0.001767,0.0012989999999999998,1642206527144264068,18
76,0.001942,0.00017500000000000003,1642206527245084729,18
77,0.001191,0.0007509999999999999,1642206527343947278,18
78,0.001736,0.0005449999999999999,1642206527445340115,18
79,0.002112,0.00037600000000000025,1642206527546469914,18
80,0.001581,0.0005310000000000002,1642206527645763741,18
81,0.00173,0.00014900000000000004,1642206527746408938,18
82,0.001454,0.000276,1642206527846291590,18
83,0.001072,0.00038199999999999996,1642206527945823355,18
84,0.002116,0.0010439999999999998,1642206528048209746,18
85,0.001994,0.00012199999999999971,1642206528148366007,18
86,0.001764,0.00023000000000000017,1642206528248661422,18
87,0.001328,0.00043599999999999997,1642206528348070323,18
88,0.001827,0.0004990000000000001,1642206528449513173,18
89,0.001862,3.4999999999999875e-05,1642206528549945267,18
90,0.001807,5.499999999999993e-05,1642206528650252894,18
91,0.001412,0.00039499999999999995,1642206528749936154,18
92,0.001495,8.299999999999996e-05,1642206528850514188,18
93,0.001655,0.00015999999999999999,1642206528951264603,18
94,0.001693,3.8000000000000056e-05,1642206529051735162,18
95,0.002004,0.0003110000000000001,1642206529152734769,18
96,0.001493,0.0005110000000000002,1642206529252109975,18
97,0.001494,1.0000000000001327e-06,1642206529352417649,18
98,0.001737,0.00024299999999999994,1642206529453251634,18
99,0.000763,0.000974,1642206529551733155,18
100,0.001209,0.000446,1642206529653088326,18
101,0.001389,0.00018000000000000004,1642206529753888787,18
