index,latency,recv-time,recv-size
1,0.000643,0.000643,1642206358337629894,18
2,0.000337,0.000306,1642206358433470802,18
3,0.0006,0.00026299999999999994,1642206358534275678,18
4,0.000492,0.00010799999999999991,1642206358634389607,18
5,0.000482,1.0000000000000026e-05,1642206358734686248,18
6,0.000553,7.099999999999999e-05,1642206358835238468,18
7,0.000525,2.800000000000003e-05,1642206358935429242,18
8,0.000403,0.00012199999999999998,1642206359035515917,18
9,0.000505,0.00010200000000000004,1642206359136098720,18
10,0.000492,1.299999999999999e-05,1642206359236296491,18
11,0.000489,3.000000000000073e-06,1642206359336667761,18
12,0.000601,0.00011200000000000001,1642206359437157384,18
13,0.000494,0.000107,1642206359537326634,18
14,0.000918,0.000424,1642206359638512801,18
15,0.000373,0.0005449999999999999,1642206359737737243,18
16,0.000387,1.399999999999996e-05,1642206359838085109,18
17,0.000312,7.499999999999998e-05,1642206359938202846,18
18,0.001616,0.001304,1642206360041159629,18
19,0.000478,0.0011380000000000001,1642206360139214539,18
20,0.000679,0.000201,1642206360239883496,18
21,0.000527,0.000152,1642206360339998412,18
22,0.000497,2.999999999999997e-05,1642206360440269384,18
23,0.000399,9.800000000000005e-05,1642206360540396618,18
24,0.000577,0.00017800000000000004,1642206360641118411,18
25,0.000495,8.200000000000004e-05,1642206360741247714,18
26,0.000556,6.0999999999999965e-05,1642206360841671938,18
27,0.000492,6.399999999999993e-05,1642206360941886436,18
28,0.000854,0.000362,1642206361042855827,18
29,0.000621,0.00023300000000000003,1642206361142740931,18
30,0.000439,0.00018200000000000003,1642206361242822682,18
31,0.000537,9.800000000000005e-05,1642206361343300889,18
32,0.000387,0.00015000000000000007,1642206361443322630,18
33,0.000972,0.000585,1642206361544837244,18
34,0.000401,0.000571,1642206361644027662,18
35,0.000411,1.0000000000000026e-05,1642206361744321972,18
36,0.000356,5.5000000000000036e-05,1642206361844441412,18
37,0.000313,4.299999999999996e-05,1642206361944679668,18
38,0.000384,7.099999999999999e-05,1642206362045135437,18
39,0.001407,0.001023,1642206362147563799,18
40,0.000368,0.001039,1642206362245805547,18
41,0.000545,0.00017700000000000002,1642206362346458818,18
42,0.000548,2.9999999999999645e-06,1642206362446855817,18
43,0.000515,3.2999999999999935e-05,1642206362547041188,18
44,0.000579,6.399999999999993e-05,1642206362647502901,18
45,0.000519,5.999999999999994e-05,1642206362747664439,18
46,0.000491,2.800000000000003e-05,1642206362847930194,18
47,0.000494,2.9999999999999645e-06,1642206362948279596,18
48,0.000488,5.999999999999983e-06,1642206363048572594,18
49,0.000349,0.00013899999999999996,1642206363148623873,18
50,0.000522,0.00017299999999999998,1642206363249325003,18
51,0.000509,1.299999999999999e-05,1642206363349624588,18
52,0.000344,0.000165,1642206363449574260,18
53,0.000481,0.00013699999999999997,1642206363550148575,18
54,0.000508,2.7000000000000006e-05,1642206363650568789,18
55,0.000492,1.5999999999999955e-05,1642206363750825811,18
56,0.000494,1.99999999999994e-06,1642206363851206681,18
57,0.000545,5.100000000000005e-05,1642206363951614435,18
58,0.000511,3.400000000000007e-05,1642206364051803879,18
59,0.000521,1.0000000000000026e-05,1642206364152230198,18
60,0.000479,4.199999999999999e-05,1642206364252421285,18
61,0.000312,0.000167,1642206364352402093,18
62,0.000492,0.00018000000000000004,1642206364453063725,18
63,0.000523,3.0999999999999995e-05,1642206364553472667,18
64,0.00048,4.3000000000000015e-05,1642206364653680021,18
65,0.000513,3.299999999999999e-05,1642206364754088997,18
66,0.00037,0.000143,1642206364854096999,18
67,0.000498,0.00012799999999999997,1642206364954705591,18
68,0.000482,1.5999999999999955e-05,1642206365055023813,18
69,0.000318,0.00016400000000000003,1642206365154903994,18
70,0.000473,0.00015500000000000003,1642206365255609835,18
71,0.000484,1.0999999999999996e-05,1642206365355971842,18
72,0.000537,5.300000000000004e-05,1642206365456376135,18
73,0.000387,0.00015000000000000007,1642206365556413242,18
74,0.00051,0.00012300000000000006,1642206365656996517,18
75,0.000494,1.6000000000000064e-05,1642206365757287462,18
76,0.000515,2.1000000000000077e-05,1642206365857613174,18
77,0.000693,0.000178,1642206365958320431,18
78,0.000359,0.00033400000000000004,1642206366057978298,18
79,0.0005,0.000141,1642206366158608583,18
80,0.000324,0.000176,1642206366258517050,18
81,0.000448,0.00012399999999999998,1642206366359056979,18
82,0.000461,1.299999999999999e-05,1642206366459384032,18
83,0.000427,3.399999999999996e-05,1642206366559655713,18
84,0.000393,3.400000000000001e-05,1642206366659852421,18
85,0.000358,3.500000000000004e-05,1642206366760116014,18
86,0.000494,0.000136,1642206366860711127,18
87,0.000348,0.00014599999999999997,1642206366960723745,18
88,0.000385,3.699999999999998e-05,1642206367061115007,18
89,0.001419,0.001034,1642206367163449137,18
90,0.000418,0.001001,1642206367261731156,18
91,0.000437,1.8999999999999974e-05,1642206367362160397,18
92,0.000413,2.3999999999999987e-05,1642206367462343947,18
93,0.000516,0.00010299999999999996,1642206367562994068,18
94,0.000492,2.3999999999999933e-05,1642206367663192803,18
95,0.000558,6.599999999999998e-05,1642206367763642654,18
96,0.000693,0.00013500000000000003,1642206367864214193,18
97,0.000501,0.000192,1642206367964123496,18
98,0.000491,1.0000000000000026e-05,1642206368064451944,18
99,0.00054,4.9e-05,1642206368164857983,18
100,0.000713,0.00017299999999999998,1642206368265427016,18
101,0.000426,0.000287,1642206368365283690,18
