index,latency,recv-time,recv-size
1,0.000537,0.000537,1642206402417749345,18
2,0.000491,4.6000000000000034e-05,1642206402514181591,18
3,0.000424,6.7e-05,1642206402614300495,18
4,0.000501,7.700000000000003e-05,1642206402714770087,18
5,0.000477,2.400000000000004e-05,1642206402815043656,18
6,0.000502,2.4999999999999957e-05,1642206402915384195,18
7,0.000587,8.5e-05,1642206403015832405,18
8,0.000506,8.099999999999991e-05,1642206403116069106,18
9,0.000477,2.9000000000000054e-05,1642206403216293431,18
10,0.000377,9.999999999999999e-05,1642206403316641190,18
11,0.000475,9.8e-05,1642206403417131093,18
12,0.000335,0.00014,1642206403517186146,18
13,0.0005,0.000165,1642206403617886337,18
14,0.00049,1.0000000000000026e-05,1642206403718174488,18
15,0.000504,1.4000000000000015e-05,1642206403818532518,18
16,0.000472,3.200000000000002e-05,1642206403918714933,18
17,0.000478,6.000000000000037e-06,1642206404019063226,18
18,0.0005,2.1999999999999993e-05,1642206404119427186,18
19,0.000414,8.600000000000003e-05,1642206404219596283,18
20,0.000353,6.0999999999999965e-05,1642206404319968186,18
21,0.000377,2.3999999999999987e-05,1642206404420057355,18
22,0.000482,0.000105,1642206404520648240,18
23,0.000428,5.400000000000001e-05,1642206404620905550,18
24,0.00051,8.200000000000004e-05,1642206404721462614,18
25,0.000502,8.000000000000086e-06,1642206404821675747,18
26,0.00051,8.000000000000086e-06,1642206404921963473,18
27,0.000528,1.8000000000000004e-05,1642206405022321137,18
28,0.000345,0.00018300000000000006,1642206405122351834,18
29,0.00035,5.000000000000013e-06,1642206405222620410,18
30,0.00047,0.00011999999999999999,1642206405323199285,18
31,0.001576,0.001106,1642206405425738337,18
32,0.000484,0.0010919999999999999,1642206405523893291,18
33,0.000426,5.8e-05,1642206405624189920,18
34,0.000368,5.8e-05,1642206405724339243,18
35,0.001908,0.00154,1642206405827735370,18
36,0.000405,0.001503,1642206405925146474,18
37,0.000402,2.9999999999999645e-06,1642206406025409213,18
38,0.000372,3.0000000000000024e-05,1642206406125717025,18
39,0.000426,5.400000000000001e-05,1642206406226109344,18
40,0.000313,0.00011299999999999998,1642206406326183317,18
41,0.000351,3.8e-05,1642206406426601959,18
42,0.0004,4.9e-05,1642206406526995595,18
43,0.00038,1.9999999999999998e-05,1642206406627320489,18
44,0.000389,9.000000000000002e-06,1642206406727610036,18
45,0.000405,1.5999999999999955e-05,1642206406827974594,18
46,0.000343,6.199999999999999e-05,1642206406928099617,18
47,0.000345,1.9999999999999944e-06,1642206407028405856,18
48,0.0005,0.00015500000000000003,1642206407129055148,18
49,0.000516,1.5999999999999955e-05,1642206407229419637,18
50,0.000441,7.499999999999998e-05,1642206407329580137,18
51,0.0005,5.9000000000000025e-05,1642206407429906780,18
52,0.000395,0.000105,1642206407530016581,18
53,0.000481,8.599999999999998e-05,1642206407630607545,18
54,0.000525,4.3999999999999985e-05,1642206407730953799,18
55,0.000458,6.699999999999995e-05,1642206407831140146,18
56,0.000473,1.4999999999999985e-05,1642206407931504884,18
57,0.000382,9.099999999999999e-05,1642206408031562484,18
58,0.000348,3.400000000000001e-05,1642206408131900589,18
59,0.000366,1.8000000000000004e-05,1642206408232253740,18
60,0.000499,0.00013299999999999998,1642206408332859065,18
61,0.000475,2.3999999999999987e-05,1642206408433175762,18
62,0.000527,5.200000000000002e-05,1642206408533558169,18
63,0.000488,3.9000000000000026e-05,1642206408633895537,18
64,0.000525,3.699999999999998e-05,1642206408734242660,18
65,0.00059,6.500000000000006e-05,1642206408834773405,18
66,0.000472,0.00011800000000000005,1642206408934799883,18
67,0.000781,0.00030900000000000003,1642206409035717515,18
68,0.000479,0.000302,1642206409135449779,18
69,0.000476,2.9999999999999645e-06,1642206409235748936,18
70,0.000554,7.8e-05,1642206409336206885,18
71,0.000327,0.00022700000000000004,1642206409436044356,18
72,0.000536,0.00020900000000000004,1642206409536853738,18
73,0.000377,0.00015900000000000002,1642206409636958306,18
74,0.000508,0.00013099999999999999,1642206409737542627,18
75,0.000475,3.299999999999999e-05,1642206409837690570,18
76,0.0005,2.500000000000001e-05,1642206409938034013,18
77,0.000477,2.3000000000000017e-05,1642206410038387388,18
78,0.00048,3.0000000000000187e-06,1642206410138735766,18
79,0.000536,5.6000000000000006e-05,1642206410239091845,18
80,0.000521,1.500000000000004e-05,1642206410339428752,18
81,0.000473,4.7999999999999974e-05,1642206410439648776,18
82,0.000478,5.000000000000013e-06,1642206410540007097,18
83,0.000432,4.6000000000000034e-05,1642206410640284043,18
84,0.000391,4.0999999999999967e-05,1642206410740550882,18
85,0.000532,0.000141,1642206410841189968,18
86,0.000471,6.100000000000002e-05,1642206410941373902,18
87,0.000456,1.4999999999999985e-05,1642206411041555783,18
88,0.000376,8.000000000000005e-05,1642206411141772998,18
89,0.00032,5.599999999999995e-05,1642206411241931829,18
90,0.000335,1.4999999999999985e-05,1642206411342300171,18
91,0.00037,3.499999999999998e-05,1642206411442657396,18
92,0.000376,5.999999999999983e-06,1642206411542979040,18
93,0.000385,9.000000000000002e-06,1642206411643390656,18
94,0.000355,2.999999999999997e-05,1642206411743626929,18
95,0.000514,0.00015900000000000002,1642206411844208357,18
96,0.000367,0.00014700000000000005,1642206411944199787,18
97,0.000383,1.600000000000001e-05,1642206412044528453,18
98,0.000486,0.00010300000000000001,1642206412145165942,18
99,0.000498,1.1999999999999966e-05,1642206412245391113,18
100,0.000494,3.999999999999989e-06,1642206412345643572,18
101,0.000363,0.00013099999999999999,1642206412445769009,18
