index,latency,recv-time,recv-size
1,0.002086,0.002086,1642206475234010156,18
2,0.001667,0.0004190000000000001,1642206475329705128,18
3,0.000743,0.0009240000000000001,1642206475428104173,18
4,0.000481,0.00026199999999999997,1642206475527911811,18
5,0.000493,1.1999999999999966e-05,1642206475628416855,18
6,0.000508,1.500000000000004e-05,1642206475728813385,18
7,0.00036,0.00014799999999999997,1642206475828977840,18
8,0.001786,0.001426,1642206475932212867,18
9,0.000601,0.001185,1642206476030272384,18
10,0.001324,0.0007230000000000001,1642206476132194910,18
11,0.002178,0.0008539999999999997,1642206476234252533,18
12,0.001203,0.0009749999999999997,1642206476332797922,18
13,0.001898,0.0006949999999999999,1642206476434516770,18
14,0.001505,0.0003929999999999999,1642206476534187014,18
15,0.001754,0.00024899999999999987,1642206476635126238,18
16,0.000512,0.001242,1642206476733073014,18
17,0.000478,3.399999999999996e-05,1642206476833389570,18
18,0.001155,0.000677,1642206476935095941,18
19,0.000834,0.000321,1642206477034780983,18
20,0.000521,0.000313,1642206477134602833,18
21,0.000356,0.000165,1642206477234574280,18
22,0.000514,0.00015800000000000005,1642206477335362154,18
23,0.00038,0.000134,1642206477435423781,18
24,0.000311,6.9e-05,1642206477535676055,18
25,0.000445,0.00013399999999999995,1642206477636417319,18
26,0.000493,4.7999999999999974e-05,1642206477736887821,18
27,0.000422,7.099999999999994e-05,1642206477837176454,18
28,0.000488,6.599999999999998e-05,1642206477937649963,18
29,0.000367,0.00012100000000000001,1642206478037806555,18
30,0.000878,0.000511,1642206478139258749,18
31,0.000349,0.000529,1642206478238487958,18
32,0.001338,0.0009889999999999999,1642206478340937079,18
33,0.000393,0.000945,1642206478439288791,18
34,0.000466,7.299999999999999e-05,1642206478539861192,18
35,0.000757,0.00029099999999999997,1642206478640905362,18
36,0.000362,0.00039499999999999995,1642206478740442577,18
37,0.000411,4.9e-05,1642206478841073614,18
38,0.000704,0.00029299999999999997,1642206478941973398,18
39,0.000355,0.00034899999999999997,1642206479041663230,18
40,0.00125,0.000895,1642206479143878334,18
41,0.000392,0.000858,1642206479242469970,18
42,0.00036,3.1999999999999965e-05,1642206479342856657,18
43,0.000404,4.3999999999999985e-05,1642206479443241136,18
44,0.000356,4.800000000000003e-05,1642206479543473390,18
45,0.000368,1.200000000000002e-05,1642206479643864069,18
46,0.001826,0.0014579999999999999,1642206479747103550,18
47,0.000334,0.0014919999999999998,1642206479844542865,18
48,0.001649,0.0013150000000000002,1642206479947527406,18
49,0.001269,0.00038000000000000013,1642206480047120771,18
50,0.001176,9.299999999999998e-05,1642206480147389605,18
51,0.00036,0.0008159999999999999,1642206480246016957,18
52,0.001781,0.001421,1642206480349206166,18
53,0.000504,0.001277,1642206480446986862,18
54,0.001844,0.00134,1642206480550057035,18
55,0.00053,0.001314,1642206480647887734,18
56,0.000405,0.000125,1642206480747938620,18
57,0.000492,8.700000000000005e-05,1642206480848495839,18
58,0.000528,3.600000000000001e-05,1642206480948884417,18
59,0.001728,0.0012,1642206481051573921,18
60,0.001682,4.6000000000000034e-05,1642206481152007409,18
61,0.001675,6.999999999999845e-06,1642206481252285971,18
62,0.002148,0.0004730000000000001,1642206481353731571,18
63,0.001842,0.00030600000000000007,1642206481453457264,18
64,0.002245,0.00040299999999999993,1642206481554673666,18
65,0.001677,0.0005679999999999999,1642206481653989859,18
66,0.000997,0.00068,1642206481752988302,18
67,0.001708,0.000711,1642206481854765995,18
68,0.000492,0.001216,1642206481952703681,18
69,0.00049,2.0000000000000486e-06,1642206482053136937,18
70,0.001293,0.0008030000000000001,1642206482155132850,18
71,0.000505,0.0007880000000000001,1642206482253845676,18
72,0.001191,0.000686,1642206482355689643,18
73,0.001583,0.000392,1642206482456832193,18
74,0.001944,0.000361,1642206482557945068,18
75,0.000402,0.001542,1642206482655304546,18
76,0.002264,0.001862,1642206482759389256,18
77,0.001309,0.0009549999999999999,1642206482857906708,18
78,0.001776,0.00046699999999999997,1642206482959165060,18
79,0.001944,0.00016799999999999996,1642206483059761211,18
80,0.002101,0.00015700000000000002,1642206483160467447,18
81,0.001893,0.00020800000000000007,1642206483260372957,18
82,0.000304,0.001589,1642206483357674729,18
83,0.00095,0.000646,1642206483459309599,18
84,0.001405,0.000455,1642206483560565819,18
85,0.002315,0.0009099999999999998,1642206483662885452,18
86,0.001513,0.0008019999999999998,1642206483761546943,18
87,0.00168,0.00016700000000000005,1642206483862326460,18
88,0.002108,0.000428,1642206483963489879,18
89,0.001461,0.000647,1642206484062613654,18
90,0.001781,0.00031999999999999997,1642206484163651905,18
91,0.001623,0.00015799999999999994,1642206484263617235,18
92,0.001334,0.0002890000000000002,1642206484363495372,18
93,0.001337,3.0000000000001813e-06,1642206484463850788,18
94,0.001261,7.600000000000011e-05,1642206484564121085,18
95,0.00104,0.00022100000000000006,1642206484664101543,18
96,0.001664,0.000624,1642206484765694593,18
97,0.001875,0.00021100000000000003,1642206484866474297,18
98,0.001415,0.0004599999999999999,1642206484965884123,18
99,0.001626,0.00021100000000000003,1642206485066723529,18
100,0.00047,0.0011560000000000001,1642206485164838554,18
101,0.001637,0.001167,1642206485267505292,18
