index,latency,recv-time,recv-size
1,0.000668,0.000668,1642207897977925009,18
2,0.000494,0.000174,1642207898074297324,18
3,0.000552,5.8e-05,1642207898174468911,18
4,0.000394,0.000158,1642207898274435082,18
5,0.000531,0.00013700000000000002,1642207898375109183,18
6,0.000522,9.000000000000002e-06,1642207898475400488,18
7,0.00052,2.0000000000000486e-06,1642207898575723219,18
8,0.000544,2.400000000000004e-05,1642207898676128823,18
9,0.00052,2.400000000000004e-05,1642207898776396618,18
10,0.000495,2.4999999999999957e-05,1642207898876676771,18
11,0.000533,3.8000000000000056e-05,1642207898977087170,18
12,0.00056,2.6999999999999897e-05,1642207899077604687,18
13,0.000513,4.699999999999995e-05,1642207899177841428,18
14,0.000546,3.300000000000004e-05,1642207899278175466,18
15,0.000499,4.700000000000006e-05,1642207899378404166,18
16,0.000571,7.200000000000002e-05,1642207899478900293,18
17,0.000518,5.299999999999999e-05,1642207899579140288,18
18,0.000445,7.300000000000004e-05,1642207899679290683,18
19,0.000541,9.600000000000006e-05,1642207899779758701,18
20,0.000517,2.400000000000004e-05,1642207899880048920,18
21,0.000492,2.4999999999999957e-05,1642207899980354002,18
22,0.00037,0.00012200000000000004,1642207900080523507,18
23,0.000363,7.0000000000000075e-06,1642207900180849517,18
24,0.000526,0.000163,1642207900281408340,18
25,0.000495,3.0999999999999995e-05,1642207900381696781,18
26,0.000379,0.000116,1642207900481781144,18
27,0.000375,3.999999999999989e-06,1642207900582138219,18
28,0.000383,7.999999999999978e-06,1642207900682524078,18
29,0.000513,0.00013000000000000002,1642207900783166823,18
30,0.000512,1.0000000000000243e-06,1642207900883455878,18
31,0.000507,5.000000000000013e-06,1642207900983756009,18
32,0.000552,4.500000000000001e-05,1642207901084229602,18
33,0.000526,2.599999999999998e-05,1642207901184505709,18
34,0.000544,1.8000000000000004e-05,1642207901284824760,18
35,0.00047,7.400000000000001e-05,1642207901385098685,18
36,0.00049,1.9999999999999998e-05,1642207901485399639,18
37,0.000398,9.199999999999996e-05,1642207901585506030,18
38,0.000351,4.7000000000000004e-05,1642207901685700939,18
39,0.000377,2.599999999999998e-05,1642207901786081284,18
40,0.000372,5.000000000000013e-06,1642207901886438976,18
41,0.000414,4.199999999999999e-05,1642207901986868010,18
42,0.000382,3.1999999999999965e-05,1642207902087197324,18
43,0.000392,9.999999999999972e-06,1642207902187490905,18
44,0.00038,1.1999999999999966e-05,1642207902287748355,18
45,0.000403,2.2999999999999963e-05,1642207902388047438,18
46,0.000405,1.9999999999999944e-06,1642207902488414631,18
47,0.000361,4.3999999999999985e-05,1642207902588631768,18
48,0.0004,3.9000000000000026e-05,1642207902689063254,18
49,0.000508,0.00010799999999999997,1642207902789558419,18
50,0.000524,1.6000000000000064e-05,1642207902889857449,18
51,0.000496,2.800000000000003e-05,1642207902990124647,18
52,0.000411,8.5e-05,1642207903090317671,18
53,0.000381,3.0000000000000024e-05,1642207903190594706,18
54,0.000536,0.00015500000000000003,1642207903291258407,18
55,0.000494,4.2000000000000045e-05,1642207903391407775,18
56,0.00051,1.6000000000000064e-05,1642207903491757070,18
57,0.000547,3.6999999999999924e-05,1642207903592121380,18
58,0.000538,9.000000000000002e-06,1642207903692515177,18
59,0.000538,0.0,1642207903792826488,18
60,0.000391,0.00014699999999999994,1642207903892908088,18
61,0.0005,0.00010899999999999999,1642207903993482331,18
62,0.000509,9.000000000000002e-06,1642207904093829455,18
63,0.000498,1.100000000000005e-05,1642207904194165862,18
64,0.000544,4.6000000000000034e-05,1642207904294545054,18
65,0.000453,9.099999999999999e-05,1642207904394716706,18
66,0.000406,4.7000000000000004e-05,1642207904494914802,18
67,0.000527,0.00012100000000000001,1642207904595445782,18
68,0.000521,6.000000000000037e-06,1642207904695832172,18
69,0.000505,1.5999999999999955e-05,1642207904796130847,18
70,0.000522,1.699999999999998e-05,1642207904896458832,18
71,0.000525,2.9999999999999645e-06,1642207904996785131,18
72,0.000541,1.6000000000000064e-05,1642207905097215818,18
73,0.000521,2.0000000000000052e-05,1642207905197523135,18
74,0.000516,5.000000000000013e-06,1642207905297816554,18
75,0.00051,5.999999999999929e-06,1642207905398126174,18
76,0.000322,0.00018800000000000002,1642207905498068483,18
77,0.000486,0.00016399999999999997,1642207905598742308,18
78,0.000379,0.000107,1642207905698917701,18
79,0.000502,0.00012299999999999995,1642207905799477746,18
80,0.000374,0.00012799999999999997,1642207905899517296,18
81,0.000488,0.000114,1642207906000051640,18
82,0.000373,0.00011499999999999998,1642207906100219335,18
83,0.000512,0.00013899999999999996,1642207906200838585,18
84,0.000426,8.599999999999998e-05,1642207906300953310,18
85,0.000521,9.499999999999998e-05,1642207906401457498,18
86,0.000538,1.699999999999998e-05,1642207906501773862,18
87,0.000457,8.099999999999996e-05,1642207906601969365,18
88,0.000383,7.400000000000001e-05,1642207906702162693,18
89,0.00047,8.7e-05,1642207906802648585,18
90,0.000435,3.499999999999998e-05,1642207906902913599,18
91,0.000338,9.700000000000003e-05,1642207907003105536,18
92,0.000347,9.000000000000002e-06,1642207907103421513,18
93,0.000425,7.8e-05,1642207907203900903,18
94,0.000435,1.0000000000000026e-05,1642207907304206879,18
95,0.000388,4.7000000000000004e-05,1642207907404407342,18
96,0.000347,4.100000000000002e-05,1642207907504590260,18
97,0.000369,2.2000000000000047e-05,1642207907605003683,18
98,0.000374,4.999999999999959e-06,1642207907705416465,18
99,0.000443,6.9e-05,1642207907805720521,18
100,0.000361,8.199999999999999e-05,1642207907905939459,18
101,0.000433,7.200000000000002e-05,1642207908006355112,18
