index,latency,recv-time,recv-size
1,0.00061,0.00061,1642207931896018123,18
2,0.000337,0.00027299999999999997,1642207931992298637,18
3,0.000529,0.00019199999999999995,1642207932092948056,18
4,0.000417,0.00011199999999999996,1642207932193014470,18
5,0.000523,0.00010600000000000003,1642207932293545716,18
6,0.000454,6.900000000000005e-05,1642207932393790181,18
7,0.000501,4.700000000000006e-05,1642207932494190273,18
8,0.000514,1.299999999999999e-05,1642207932594620522,18
9,0.000514,0.0,1642207932694987091,18
10,0.000336,0.00017800000000000004,1642207932794886029,18
11,0.000531,0.00019500000000000002,1642207932895650954,18
12,0.00047,6.100000000000002e-05,1642207932995884342,18
13,0.000521,5.099999999999999e-05,1642207933096333398,18
14,0.000367,0.000154,1642207933196390632,18
15,0.000558,0.00019100000000000003,1642207933297039660,18
16,0.000491,6.7e-05,1642207933397228573,18
17,0.000522,3.0999999999999995e-05,1642207933497657100,18
18,0.000535,1.299999999999999e-05,1642207933597997518,18
19,0.00044,9.499999999999998e-05,1642207933698133368,18
20,0.000511,7.099999999999994e-05,1642207933798597911,18
21,0.000436,7.499999999999993e-05,1642207933898811595,18
22,0.000548,0.00011199999999999996,1642207933999341910,18
23,0.000508,3.9999999999999996e-05,1642207934099609611,18
24,0.000504,3.999999999999989e-06,1642207934199913922,18
25,0.000535,3.0999999999999995e-05,1642207934300329455,18
26,0.000502,3.300000000000004e-05,1642207934400554157,18
27,0.000494,7.999999999999978e-06,1642207934500879262,18
28,0.000512,1.8000000000000004e-05,1642207934601256121,18
29,0.000545,3.300000000000004e-05,1642207934701673829,18
30,0.000543,2.0000000000000486e-06,1642207934802027124,18
31,0.000404,0.00013899999999999996,1642207934902033434,18
32,0.000404,0.0,1642207935002346126,18
33,0.000415,1.0999999999999996e-05,1642207935102755921,18
34,0.000342,7.299999999999999e-05,1642207935202937472,18
35,0.000536,0.000194,1642207935303661733,18
36,0.000527,9.000000000000002e-06,1642207935403956640,18
37,0.000437,9.000000000000002e-05,1642207935504185423,18
38,0.000333,0.00010399999999999998,1642207935604492578,18
39,0.000345,1.1999999999999966e-05,1642207935704623869,18
40,0.000416,7.099999999999999e-05,1642207935805026492,18
41,0.000429,1.3000000000000045e-05,1642207935905357623,18
42,0.000426,3.0000000000000187e-06,1642207936005753820,18
43,0.000377,4.9e-05,1642207936105941067,18
44,0.000375,1.9999999999999944e-06,1642207936206249297,18
45,0.000421,4.599999999999998e-05,1642207936306632874,18
46,0.000395,2.599999999999998e-05,1642207936406882881,18
47,0.00055,0.00015500000000000003,1642207936507539339,18
48,0.000426,0.00012400000000000003,1642207936607593150,18
49,0.000392,3.400000000000001e-05,1642207936707855136,18
50,0.000328,6.399999999999998e-05,1642207936808089491,18
51,0.000345,1.699999999999998e-05,1642207936908367857,18
52,0.000506,0.00016100000000000006,1642207937009028497,18
53,0.000359,0.00014700000000000005,1642207937109076402,18
54,0.000427,6.800000000000003e-05,1642207937209537827,18
55,0.000414,1.3000000000000045e-05,1642207937309747756,18
56,0.000499,8.5e-05,1642207937410247458,18
57,0.000521,2.1999999999999993e-05,1642207937510593335,18
58,0.000493,2.800000000000003e-05,1642207937610878736,18
59,0.000433,5.999999999999994e-05,1642207937711055567,18
60,0.000513,7.999999999999999e-05,1642207937811545127,18
61,0.000418,9.499999999999998e-05,1642207937911677397,18
62,0.00054,0.00012199999999999998,1642207938012354752,18
63,0.000398,0.00014199999999999998,1642207938112368251,18
64,0.000546,0.00014800000000000002,1642207938212936551,18
65,0.000424,0.00012200000000000004,1642207938312997357,18
66,0.000543,0.00011899999999999997,1642207938413562937,18
67,0.00039,0.00015299999999999998,1642207938513509716,18
68,0.000501,0.00011100000000000004,1642207938614078526,18
69,0.000553,5.199999999999996e-05,1642207938714554044,18
70,0.000542,1.100000000000005e-05,1642207938814909459,18
71,0.000522,1.9999999999999944e-05,1642207938915127828,18
72,0.000494,2.800000000000003e-05,1642207939015431836,18
73,0.000518,2.400000000000004e-05,1642207939115798164,18
74,0.000545,2.7000000000000006e-05,1642207939216173918,18
75,0.000485,5.9999999999999995e-05,1642207939316423049,18
76,0.000298,0.00018700000000000005,1642207939416297550,18
77,0.000524,0.00022600000000000007,1642207939517050174,18
78,0.000531,6.999999999999953e-06,1642207939617371603,18
79,0.000541,1.0000000000000026e-05,1642207939717792841,18
80,0.000426,0.00011500000000000003,1642207939817870427,18
81,0.000538,0.00011199999999999996,1642207939918414603,18
82,0.000486,5.199999999999996e-05,1642207940018664267,18
83,0.000493,6.999999999999953e-06,1642207940119025080,18
84,0.000513,2.0000000000000052e-05,1642207940219389860,18
85,0.000488,2.500000000000001e-05,1642207940319664859,18
86,0.000366,0.00012199999999999998,1642207940419781515,18
87,0.000488,0.00012199999999999998,1642207940520361445,18
88,0.000489,9.9999999999997e-07,1642207940620680384,18
89,0.000416,7.299999999999999e-05,1642207940720903041,18
90,0.000408,7.999999999999978e-06,1642207940821189819,18
91,0.000415,7.0000000000000075e-06,1642207940921541825,18
92,0.000362,5.299999999999999e-05,1642207941021672037,18
93,0.000439,7.699999999999997e-05,1642207941122191579,18
94,0.000408,3.0999999999999995e-05,1642207941222406092,18
95,0.000397,1.0999999999999996e-05,1642207941322693105,18
96,0.000399,1.9999999999999944e-06,1642207941423002669,18
97,0.000378,2.099999999999997e-05,1642207941523255044,18
98,0.000382,3.999999999999989e-06,1642207941623574168,18
99,0.000421,3.899999999999997e-05,1642207941723977934,18
100,0.000519,9.800000000000005e-05,1642207941824486748,18
101,0.000518,1.0000000000000243e-06,1642207941924737133,18
