index,latency,recv-time,recv-size
1,0.000634,0.000634,1642208065503481220,18
2,0.000522,0.00011200000000000001,1642208065599803515,18
3,0.000528,6.000000000000037e-06,1642208065700019482,18
4,0.000489,3.900000000000008e-05,1642208065800315367,18
5,0.000511,2.1999999999999993e-05,1642208065900655832,18
6,0.000543,3.200000000000002e-05,1642208066001084100,18
7,0.000487,5.599999999999995e-05,1642208066101366009,18
8,0.000481,6.000000000000037e-06,1642208066201763714,18
9,0.000535,5.400000000000001e-05,1642208066302153357,18
10,0.000388,0.000147,1642208066402112505,18
11,0.000474,8.599999999999998e-05,1642208066502653986,18
12,0.000483,9.000000000000002e-06,1642208066603009161,18
13,0.000506,2.300000000000007e-05,1642208066703387634,18
14,0.000483,2.300000000000007e-05,1642208066803628689,18
15,0.000442,4.0999999999999967e-05,1642208066903879649,18
16,0.000481,3.899999999999997e-05,1642208067004279741,18
17,0.000535,5.400000000000001e-05,1642208067104813922,18
18,0.000517,1.8000000000000004e-05,1642208067205115133,18
19,0.000534,1.699999999999998e-05,1642208067305425772,18
20,0.000513,2.099999999999997e-05,1642208067405765148,18
21,0.000475,3.8e-05,1642208067506041637,18
22,0.000355,0.00011999999999999999,1642208067606058720,18
23,0.000498,0.00014299999999999995,1642208067706732473,18
24,0.000483,1.4999999999999985e-05,1642208067807083549,18
25,0.00051,2.700000000000006e-05,1642208067907465245,18
26,0.000538,2.799999999999992e-05,1642208068007899915,18
27,0.000394,0.00014399999999999998,1642208068107980961,18
28,0.000539,0.000145,1642208068208576288,18
29,0.000485,5.399999999999996e-05,1642208068308797643,18
30,0.000522,3.699999999999998e-05,1642208068409170309,18
31,0.000365,0.00015700000000000002,1642208068509235180,18
32,0.000477,0.00011200000000000001,1642208068609905391,18
33,0.000468,9.000000000000002e-06,1642208068710221521,18
34,0.000354,0.000114,1642208068810284266,18
35,0.000362,8.000000000000032e-06,1642208068910641051,18
36,0.000369,7.0000000000000075e-06,1642208069011054056,18
37,0.000435,6.599999999999998e-05,1642208069111522404,18
38,0.000386,4.9e-05,1642208069211735987,18
39,0.000319,6.7e-05,1642208069311897154,18
40,0.00039,7.099999999999999e-05,1642208069412338605,18
41,0.000362,2.7999999999999976e-05,1642208069512539105,18
42,0.000416,5.399999999999996e-05,1642208069612992222,18
43,0.000364,5.199999999999996e-05,1642208069713251339,18
44,0.000538,0.00017399999999999995,1642208069813932753,18
45,0.000485,5.299999999999993e-05,1642208069914150194,18
46,0.00057,8.499999999999995e-05,1642208070014641044,18
47,0.000444,0.00012599999999999997,1642208070114715889,18
48,0.000489,4.4999999999999955e-05,1642208070215176097,18
49,0.000474,1.4999999999999985e-05,1642208070315493347,18
50,0.000394,7.999999999999999e-05,1642208070415642801,18
51,0.000341,5.299999999999999e-05,1642208070515873932,18
52,0.000307,3.400000000000001e-05,1642208070616114953,18
53,0.000323,1.600000000000001e-05,1642208070716504278,18
54,0.000341,1.8000000000000004e-05,1642208070816849891,18
55,0.000331,9.999999999999972e-06,1642208070917107422,18
56,0.000484,0.00015299999999999998,1642208071017771782,18
57,0.000483,1.0000000000000243e-06,1642208071118187017,18
58,0.000512,2.9e-05,1642208071218523248,18
59,0.000368,0.00014399999999999998,1642208071318522364,18
60,0.000478,0.00011000000000000002,1642208071418975076,18
61,0.000374,0.00010400000000000003,1642208071519133567,18
62,0.000358,1.600000000000001e-05,1642208071619370511,18
63,0.000395,3.700000000000003e-05,1642208071719765116,18
64,0.000373,2.1999999999999993e-05,1642208071820026034,18
65,0.000327,4.6000000000000034e-05,1642208071920230954,18
66,0.000334,7.0000000000000075e-06,1642208072020646409,18
67,0.000356,2.1999999999999993e-05,1642208072121044285,18
68,0.000511,0.00015499999999999997,1642208072221701773,18
69,0.000497,1.3999999999999907e-05,1642208072321960968,18
70,0.000481,1.6000000000000064e-05,1642208072422195276,18
71,0.000515,3.400000000000007e-05,1642208072522532418,18
72,0.00049,2.5000000000000066e-05,1642208072622737875,18
73,0.000487,2.9999999999999645e-06,1642208072723141922,18
74,0.000479,8.000000000000032e-06,1642208072823433595,18
75,0.000476,2.9999999999999645e-06,1642208072923811742,18
76,0.000477,9.9999999999997e-07,1642208073024090562,18
77,0.000487,1.0000000000000026e-05,1642208073124485790,18
78,0.000512,2.4999999999999957e-05,1642208073224881777,18
79,0.000365,0.000147,1642208073324989390,18
80,0.000503,0.000138,1642208073425504658,18
81,0.000538,3.499999999999998e-05,1642208073525943379,18
82,0.000327,0.00021099999999999998,1642208073625855840,18
83,0.000422,9.500000000000003e-05,1642208073726349600,18
84,0.000536,0.000114,1642208073826908709,18
85,0.000468,6.800000000000003e-05,1642208073927090265,18
86,0.000352,0.000116,1642208074027214760,18
87,0.000385,3.299999999999999e-05,1642208074127616864,18
88,0.000363,2.1999999999999993e-05,1642208074227914288,18
89,0.000379,1.600000000000001e-05,1642208074328252057,18
90,0.000299,7.999999999999999e-05,1642208074428357523,18
91,0.000375,7.6e-05,1642208074528868144,18
92,0.000333,4.199999999999999e-05,1642208074629103830,18
93,0.000383,4.999999999999997e-05,1642208074729534341,18
94,0.000382,9.9999999999997e-07,1642208074829825050,18
95,0.000353,2.9e-05,1642208074930014176,18
96,0.000383,2.999999999999997e-05,1642208075030354305,18
97,0.000483,9.999999999999999e-05,1642208075130932021,18
98,0.000534,5.099999999999999e-05,1642208075231356268,18
99,0.000477,5.6999999999999976e-05,1642208075331478497,18
100,0.000478,1.0000000000000243e-06,1642208075431853091,18
101,0.000527,4.9e-05,1642208075532291604,18
