index,latency,jitter,recv-time,recv-size
8345,0.000128,9.999999999999999e-06,1644260830840758752,1468
8346,0.000141,1.3000000000000018e-05,1644260830841108405,1468
8347,0.000133,8.000000000000005e-06,1644260830841431359,1468
8348,0.000122,1.100000000000001e-05,1644260830841701343,1468
8349,0.000135,1.3000000000000004e-05,1644260830842016905,1468
8350,0.000143,8.000000000000005e-06,1644260830842342972,1468
8351,0.000134,9.000000000000002e-06,1644260830842648636,1468
8352,0.00013,4.000000000000016e-06,1644260830842907990,1468
8353,0.000137,7.0000000000000075e-06,1644260830843219527,1468
8354,0.000133,3.999999999999989e-06,1644260830843577707,1468
8355,0.000141,8.000000000000005e-06,1644260830843900871,1468
8356,0.000136,5.000000000000013e-06,1644260830844214632,1468
8357,0.000147,1.0999999999999996e-05,1644260830844545140,1468
8358,0.00015,2.9999999999999916e-06,1644260830844852419,1468
8359,0.00015,0.0,1644260830845120774,1468
8360,0.000144,5.999999999999983e-06,1644260830845459535,1468
8361,0.000134,9.999999999999999e-06,1644260830845776889,1468
8362,0.000119,1.4999999999999999e-05,1644260830846036241,1468
8363,0.000133,1.4000000000000001e-05,1644260830846346498,1468
8364,0.000128,5.000000000000013e-06,1644260830846634523,1468
8365,0.000133,5.000000000000013e-06,1644260830846975692,1468
8366,0.00012,1.3000000000000004e-05,1644260830847224201,1468
8367,0.000138,1.799999999999999e-05,1644260830847549620,1468
8368,0.000126,1.1999999999999994e-05,1644260830847830140,1468
8369,0.000144,1.8000000000000004e-05,1644260830848131852,1468
8370,0.00019,4.600000000000001e-05,1644260830848565851,1468
8371,0.000184,6.00000000000001e-06,1644260830848886329,1468
8372,0.000142,4.199999999999999e-05,1644260830849029522,1468
8373,0.00012,2.2000000000000006e-05,1644260830849288004,1468
8374,0.00013,9.999999999999986e-06,1644260830849609801,1468
8375,0.000147,1.7000000000000007e-05,1644260830849952955,1468
8376,0.000149,1.9999999999999944e-06,1644260830850286399,1468
8377,0.000137,1.1999999999999994e-05,1644260830850577212,1468
8378,0.000141,4.000000000000016e-06,1644260830850830386,1468
8379,0.000115,2.600000000000001e-05,1644260830851106427,1468
8380,0.000128,1.299999999999999e-05,1644260830851426011,1468
8381,0.000134,6.00000000000001e-06,1644260830851751442,1468
8382,0.000144,9.999999999999999e-06,1644260830852099434,1468
8383,0.000121,2.3000000000000003e-05,1644260830852315528,1468
8384,0.000142,2.100000000000001e-05,1644260830852691824,1468
8385,0.000106,3.600000000000001e-05,1644260830852828472,1468
8386,0.000128,2.1999999999999993e-05,1644260830853204552,1468
8387,0.000121,6.999999999999994e-06,1644260830853490920,1468
8388,0.000137,1.5999999999999996e-05,1644260830853860867,1468
8389,0.000123,1.3999999999999988e-05,1644260830854094523,1468
8390,0.00013,6.99999999999998e-06,1644260830854401500,1468
8391,0.000118,1.1999999999999994e-05,1644260830854714105,1468
8392,0.000157,3.9e-05,1644260830855053627,1468
8393,0.000142,1.4999999999999985e-05,1644260830855345653,1468
8394,0.000134,8.000000000000005e-06,1644260830855651694,1468
8395,0.000125,9.000000000000002e-06,1644260830855953475,1468
8396,0.000137,1.1999999999999994e-05,1644260830856310133,1468
8397,0.000148,1.0999999999999996e-05,1644260830856654688,1468
8398,0.000142,5.999999999999983e-06,1644260830856958630,1468
8399,0.000119,2.3000000000000003e-05,1644260830857206599,1468
8400,0.000124,4.9999999999999996e-06,1644260830857535197,1468
8401,0.00012,4.000000000000002e-06,1644260830857823965,1468
8402,0.000118,2.000000000000008e-06,1644260830858126742,1468
8403,0.000131,1.3000000000000018e-05,1644260830858461146,1468
8404,0.000111,2.0000000000000012e-05,1644260830858685088,1468
8405,0.000127,1.5999999999999996e-05,1644260830859085435,1468
8406,0.000133,6.00000000000001e-06,1644260830859519090,1468
8407,0.000138,4.999999999999986e-06,1644260830859800315,1468
8408,0.000138,0.0,1644260830860042038,1468
8409,0.000152,1.4000000000000015e-05,1644260830860453129,1468
8410,0.000131,2.0999999999999995e-05,1644260830860639727,1468
8411,0.000139,7.999999999999978e-06,1644260830860973319,1468
8412,0.000148,9.000000000000002e-06,1644260830861356934,1468
8413,0.000129,1.9e-05,1644260830861723260,1468
8414,0.00011,1.8999999999999987e-05,1644260830861824702,1468
8415,0.000148,3.799999999999999e-05,1644260830862261306,1468
8416,0.000118,2.9999999999999997e-05,1644260830862513091,1468
8417,0.000125,7.0000000000000075e-06,1644260830862820758,1468
8418,0.000112,1.3000000000000004e-05,1644260830863100312,1468
8419,0.000141,2.9000000000000014e-05,1644260830863506405,1468
8420,0.000134,7.0000000000000075e-06,1644260830863795113,1468
8421,0.000119,1.4999999999999999e-05,1644260830864063824,1468
8422,0.000136,1.6999999999999993e-05,1644260830864438516,1468
8423,0.000133,2.9999999999999916e-06,1644260830864779347,1468
8424,0.000123,9.999999999999999e-06,1644260830865138173,1468
8425,0.000153,2.9999999999999997e-05,1644260830865343764,1468
8426,0.000103,5.000000000000001e-05,1644260830865576166,1468
8427,0.000137,3.4e-05,1644260830865937153,1468
8428,0.000113,2.4e-05,1644260830866184807,1468
8429,0.000128,1.4999999999999999e-05,1644260830866506076,1468
8430,0.000133,5.000000000000013e-06,1644260830866831095,1468
8431,0.000143,9.999999999999999e-06,1644260830867144794,1468
8432,0.000124,1.9e-05,1644260830867426086,1468
8433,0.000126,1.9999999999999944e-06,1644260830867741435,1468
8434,0.000122,4.000000000000002e-06,1644260830868071973,1468
8435,0.000151,2.9000000000000014e-05,1644260830868502818,1468
8436,0.000105,4.600000000000001e-05,1644260830868602184,1468
8437,0.000118,1.299999999999999e-05,1644260830868993228,1468
8438,0.000141,2.3000000000000017e-05,1644260830869332147,1468
8439,0.000161,1.9999999999999998e-05,1644260830869682887,1468
8440,0.000121,4.000000000000001e-05,1644260830869907030,1468
8441,0.000138,1.6999999999999993e-05,1644260830870248816,1468
8442,0.000122,1.5999999999999996e-05,1644260830870525454,1468
8443,0.000131,9.000000000000015e-06,1644260830870888571,1468
8444,0.000125,6.00000000000001e-06,1644260830871166559,1468
8445,0.000144,1.9e-05,1644260830871547494,1468
8446,0.000118,2.600000000000001e-05,1644260830871781702,1468
8447,0.000124,6.00000000000001e-06,1644260830872091210,1468
8448,0.000133,9.000000000000002e-06,1644260830872463825,1468
8449,0.000123,9.999999999999999e-06,1644260830872751712,1468
8450,0.000143,1.9999999999999998e-05,1644260830873098426,1468
8451,0.000126,1.7000000000000007e-05,1644260830873321631,1468
8452,0.000154,2.8000000000000003e-05,1644260830873672635,1468
8453,0.000149,5.000000000000013e-06,1644260830873988931,1468
8454,0.000121,2.799999999999999e-05,1644260830874261950,1468
8455,0.000125,4.000000000000002e-06,1644260830874628119,1468
8456,0.000123,1.9999999999999944e-06,1644260830874939225,1468
8457,0.00012,3.000000000000005e-06,1644260830875198115,1468
8458,0.000131,1.100000000000001e-05,1644260830875573903,1468
8459,0.000128,3.0000000000000187e-06,1644260830875874349,1468
8460,0.000126,1.9999999999999944e-06,1644260830876225188,1468
8461,0.000124,1.9999999999999944e-06,1644260830876546450,1468
8462,0.000121,3.000000000000005e-06,1644260830876777416,1468
8463,0.000134,1.3000000000000004e-05,1644260830877133721,1468
8464,0.00014,5.999999999999983e-06,1644260830877409522,1468
8465,0.000119,2.0999999999999982e-05,1644260830877681881,1468
8466,0.000113,6.00000000000001e-06,1644260830878091452,1468
8467,0.000123,1.0000000000000013e-05,1644260830878428137,1468
8468,0.000117,6.00000000000001e-06,1644260830878600473,1468
8469,0.000129,1.1999999999999994e-05,1644260830878917923,1468
8470,0.000133,4.000000000000016e-06,1644260830879277728,1468
8471,0.000127,6.00000000000001e-06,1644260830879530790,1468
8472,0.00013,2.9999999999999916e-06,1644260830879953410,1468
8473,0.000127,2.9999999999999916e-06,1644260830880305281,1468
8474,0.000124,2.9999999999999916e-06,1644260830880477601,1468
8475,0.000138,1.3999999999999988e-05,1644260830880857001,1468
8476,0.00014,1.9999999999999944e-06,1644260830881415337,1468
8477,0.000191,5.100000000000002e-05,1644260830881599891,1468
8478,0.00013,6.100000000000002e-05,1644260830881779925,1468
8479,0.000121,8.999999999999988e-06,1644260830882020380,1468
8480,0.000134,1.3000000000000004e-05,1644260830882486350,1468
8481,0.000226,9.199999999999999e-05,1644260830882919542,1468
8482,0.000213,1.299999999999999e-05,1644260830883161850,1468
8483,0.000175,3.8e-05,1644260830883390033,1468
8484,0.000112,6.3e-05,1644260830883604838,1468
8485,0.000229,0.00011700000000000001,1644260830884290672,1468
8486,0.000235,5.999999999999983e-06,1644260830884708504,1468
8487,0.000312,7.7e-05,1644260830884960226,1468
8488,0.000276,3.600000000000001e-05,1644260830885162781,1468
8489,0.000196,7.999999999999999e-05,1644260830885354285,1468
8490,0.00028,8.399999999999998e-05,1644260830885836891,1468
8491,0.000295,1.500000000000004e-05,1644260830886101394,1468
8492,0.000361,6.599999999999998e-05,1644260830886632756,1468
8493,0.00034,2.099999999999997e-05,1644260830886894331,1468
8494,0.000317,2.3000000000000017e-05,1644260830887083995,1468
8495,0.000293,2.3999999999999987e-05,1644260830887514418,1468
8496,0.00043,0.00013699999999999997,1644260830887937677,1468
8497,0.000377,5.299999999999999e-05,1644260830888168284,1468
8498,0.000359,1.8000000000000004e-05,1644260830888399522,1468
8499,0.000435,7.6e-05,1644260830888920346,1468
8500,0.000396,3.9000000000000026e-05,1644260830889429530,1468
8501,0.000319,7.699999999999997e-05,1644260830889553007,1468
8502,0.000203,0.000116,1644260830889636325,1468
8503,0.000146,5.7e-05,1644260830889707573,1468
8504,0.000202,5.6000000000000006e-05,1644260830890021690,1468
8505,0.000155,4.7000000000000004e-05,1644260830890225767,1468
8506,0.000149,6.00000000000001e-06,1644260830890425604,1468
8507,0.000136,1.299999999999999e-05,1644260830890842627,1468
8508,0.000124,1.1999999999999994e-05,1644260830891013523,1468
8509,0.000152,2.8000000000000003e-05,1644260830891439655,1468
8510,0.000142,9.999999999999999e-06,1644260830891666039,1468
8511,0.000129,1.3000000000000018e-05,1644260830891994591,1468
8512,0.000155,2.600000000000001e-05,1644260830892458700,1468
8513,0.000126,2.9e-05,1644260830892587909,1468
8514,0.000125,9.999999999999972e-07,1644260830892942250,1468
8515,0.000136,1.0999999999999996e-05,1644260830893309129,1468
8516,0.000167,3.0999999999999995e-05,1644260830894146779,1468
8517,0.00013,3.7000000000000005e-05,1644260830894357586,1468
8518,0.00014,9.999999999999999e-06,1644260830894602291,1468
8519,0.000134,5.999999999999983e-06,1644260830894918272,1468
8520,0.00013,4.000000000000016e-06,1644260830895077468,1468
8521,0.000173,4.3000000000000015e-05,1644260830895288403,1468
8522,0.000141,3.199999999999999e-05,1644260830895874543,1468
8523,0.000145,3.999999999999989e-06,1644260830896069068,1468
8524,0.000154,9.000000000000002e-06,1644260830896344441,1468
8525,0.000122,3.2000000000000005e-05,1644260830896489882,1468
8526,0.000153,3.100000000000001e-05,1644260830896667279,1468
8527,0.000121,3.2000000000000005e-05,1644260830896936135,1468
8528,0.000125,4.000000000000002e-06,1644260830897312096,1468
8529,0.000119,5.999999999999997e-06,1644260830897556400,1468
8530,0.00013,1.0999999999999983e-05,1644260830897879048,1468
8531,0.000139,9.000000000000002e-06,1644260830898193417,1468
8532,0.000142,3.0000000000000187e-06,1644260830898526110,1468
8533,0.000125,1.7000000000000007e-05,1644260830898836631,1468
8534,0.000101,2.4e-05,1644260830899066081,1468
8535,0.00012,1.9e-05,1644260830899450192,1468
8536,0.000151,3.100000000000001e-05,1644260830899813602,1468
8537,0.00017,1.9e-05,1644260830900176821,1468
8538,0.00013,4.0000000000000024e-05,1644260830900370320,1468
8539,0.000137,7.0000000000000075e-06,1644260830900725383,1468
8540,0.000125,1.1999999999999994e-05,1644260830900986002,1468
8541,0.000129,3.999999999999989e-06,1644260830901317918,1468
8542,0.000123,5.999999999999983e-06,1644260830901628352,1468
8543,0.000132,9.000000000000002e-06,1644260830902068105,1468
8544,0.000116,1.600000000000001e-05,1644260830902197540,1468
8545,0.0001,1.5999999999999996e-05,1644260830902473626,1468
8546,0.000127,2.6999999999999992e-05,1644260830902948567,1468
8547,0.000108,1.9e-05,1644260830903092886,1468
8548,0.000157,4.9e-05,1644260830903549468,1468
8549,0.000131,2.599999999999998e-05,1644260830903779994,1468
8550,0.000159,2.7999999999999976e-05,1644260830904223460,1468
8551,0.000143,1.5999999999999982e-05,1644260830904436574,1468
8552,0.000135,8.000000000000005e-06,1644260830904895102,1468
8553,0.000128,7.0000000000000075e-06,1644260830905034066,1468
8554,0.000135,7.0000000000000075e-06,1644260830905387245,1468
8555,0.000133,1.9999999999999944e-06,1644260830905764500,1468
8556,0.000113,2.0000000000000012e-05,1644260830905975388,1468
8557,0.000139,2.5999999999999995e-05,1644260830906401149,1468
8558,0.000195,5.6000000000000006e-05,1644260830906787001,1468
8559,0.000157,3.8e-05,1644260830906959617,1468
8560,0.000112,4.4999999999999996e-05,1644260830907222463,1468
8561,0.000138,2.5999999999999995e-05,1644260830907705141,1468
8562,0.000132,5.999999999999983e-06,1644260830907827250,1468
8563,0.000133,9.999999999999972e-07,1644260830908282267,1468
8564,0.000144,1.0999999999999996e-05,1644260830908485688,1468
8565,0.000161,1.7000000000000007e-05,1644260830908809077,1468
8566,0.000111,5.000000000000001e-05,1644260830909079134,1468
8567,0.000134,2.3000000000000003e-05,1644260830909397797,1468
8568,0.000146,1.1999999999999994e-05,1644260830909728728,1468
8569,0.000154,8.000000000000005e-06,1644260830910044534,1468
8570,0.000152,1.9999999999999944e-06,1644260830910362385,1468
8571,0.000163,1.0999999999999996e-05,1644260830910707383,1468
8572,0.00014,2.3000000000000017e-05,1644260830910986177,1468
8573,0.000125,1.4999999999999985e-05,1644260830911347495,1468
8574,0.000133,8.000000000000005e-06,1644260830911665717,1468
8575,0.000134,9.999999999999972e-07,1644260830911972052,1468
8576,0.000149,1.4999999999999985e-05,1644260830912285350,1468
8577,0.000133,1.5999999999999982e-05,1644260830912549331,1468
8578,0.000136,2.9999999999999916e-06,1644260830912921151,1468
8579,0.00013,6.00000000000001e-06,1644260830913202529,1468
8580,0.000145,1.5000000000000012e-05,1644260830913534741,1468
8581,0.000135,9.999999999999999e-06,1644260830913841495,1468
8582,0.000153,1.8000000000000004e-05,1644260830914145119,1468
8583,0.000151,1.9999999999999944e-06,1644260830914541754,1468
8584,0.000131,1.9999999999999998e-05,1644260830914725707,1468
8585,0.000142,1.0999999999999996e-05,1644260830915281385,1468
8586,0.000209,6.7e-05,1644260830915723756,1468
8587,0.000115,9.400000000000001e-05,1644260830915830573,1468
8588,0.000134,1.9e-05,1644260830916090230,1468
8589,0.000137,2.9999999999999916e-06,1644260830916321083,1468
8590,0.000126,1.0999999999999996e-05,1644260830916616397,1468
8591,0.000128,1.9999999999999944e-06,1644260830916890314,1468
8592,0.000132,4.000000000000016e-06,1644260830917296956,1468
8593,0.000149,1.699999999999998e-05,1644260830917557852,1468
8594,0.000131,1.7999999999999977e-05,1644260830917813485,1468
8595,0.000127,4.000000000000016e-06,1644260830918150652,1468
8596,0.000131,4.000000000000016e-06,1644260830918446215,1468
8597,0.000126,5.000000000000013e-06,1644260830918712086,1468
8598,0.000134,8.000000000000005e-06,1644260830919037120,1468
8599,0.000153,1.9e-05,1644260830919377103,1468
8600,0.000136,1.7000000000000007e-05,1644260830919659731,1468
8601,0.000268,0.000132,1644260830920334248,1468
8602,0.000241,2.7000000000000006e-05,1644260830920526429,1468
8603,0.000194,4.7000000000000004e-05,1644260830920784135,1468
8604,0.000208,1.3999999999999988e-05,1644260830921118475,1468
8605,0.000167,4.0999999999999994e-05,1644260830921410727,1468
8606,0.000108,5.9e-05,1644260830921503020,1468
8607,0.000175,6.7e-05,1644260830922009056,1468
8608,0.000156,1.9e-05,1644260830922322783,1468
8609,0.000125,3.0999999999999995e-05,1644260830922521098,1468
8610,0.000129,3.999999999999989e-06,1644260830922914595,1468
8611,0.000172,4.3000000000000015e-05,1644260830923225589,1468
8612,0.000149,2.3000000000000017e-05,1644260830923486947,1468
8613,0.000119,2.9999999999999984e-05,1644260830923753623,1468
8614,0.000143,2.4e-05,1644260830924105658,1468
8615,0.000137,6.00000000000001e-06,1644260830924406939,1468
8616,0.000144,7.0000000000000075e-06,1644260830924843943,1468
8617,0.000138,6.00000000000001e-06,1644260830925003550,1468
8618,0.000115,2.299999999999999e-05,1644260830925379932,1468
8619,0.000121,5.999999999999997e-06,1644260830925732723,1468
8620,0.000154,3.3e-05,1644260830925945134,1468
8621,0.000135,1.9e-05,1644260830926163184,1468
8622,0.000153,1.8000000000000004e-05,1644260830926806335,1468
8623,0.000189,3.600000000000001e-05,1644260830926908446,1468
8624,0.000148,4.100000000000002e-05,1644260830927098488,1468
8625,0.000131,1.699999999999998e-05,1644260830927426529,1468
8626,0.000117,1.4000000000000015e-05,1644260830927691310,1468
8627,0.000119,2.000000000000008e-06,1644260830927970328,1468
8628,0.000114,4.9999999999999996e-06,1644260830928277891,1468
8629,0.000207,9.299999999999998e-05,1644260830928974377,1468
8630,0.000166,4.0999999999999994e-05,1644260830929173965,1468
8631,0.000137,2.9e-05,1644260830929370001,1468
8632,0.000113,2.4e-05,1644260830929557358,1468
8633,0.000122,9.000000000000002e-06,1644260830929814584,1468
8634,0.000147,2.4999999999999998e-05,1644260830930150663,1468
8635,0.000122,2.4999999999999998e-05,1644260830930366959,1468
8636,0.000113,9.000000000000002e-06,1644260830930673399,1468
8637,0.000152,3.900000000000001e-05,1644260830931075893,1468
8638,0.000115,3.7000000000000005e-05,1644260830931287390,1468
8639,0.000126,1.0999999999999996e-05,1644260830931658571,1468
8640,0.000147,2.0999999999999995e-05,1644260830931947064,1468
8641,0.000119,2.799999999999999e-05,1644260830932190258,1468
8642,0.000134,1.4999999999999999e-05,1644260830932536814,1468
8643,0.000126,8.000000000000005e-06,1644260830932800647,1468
8644,0.00015,2.3999999999999987e-05,1644260830933151241,1468
8645,0.000118,3.199999999999999e-05,1644260830933402169,1468
8646,0.000116,1.9999999999999944e-06,1644260830933692901,1468
8647,0.000147,3.0999999999999995e-05,1644260830933970689,1468
8648,0.000139,8.000000000000005e-06,1644260830934318283,1468
8649,0.000121,1.799999999999999e-05,1644260830934584792,1468
8650,0.000135,1.4000000000000001e-05,1644260830934908735,1468
8651,0.000139,3.999999999999989e-06,1644260830935320454,1468
8652,0.00012,1.8999999999999987e-05,1644260830935597415,1468
8653,0.000108,1.2000000000000007e-05,1644260830935688897,1468
8654,0.000124,1.600000000000001e-05,1644260830936118081,1468
8655,0.000123,9.999999999999972e-07,1644260830936434636,1468
8656,0.000128,4.999999999999986e-06,1644260830936680545,1468
8657,0.00011,1.799999999999999e-05,1644260830936975613,1468
8658,0.000125,1.4999999999999999e-05,1644260830937298533,1468
8659,0.000118,7.0000000000000075e-06,1644260830937543434,1468
8660,0.000131,1.3000000000000018e-05,1644260830937958769,1468
8661,0.000125,6.00000000000001e-06,1644260830938270179,1468
8662,0.000131,6.00000000000001e-06,1644260830938432081,1468
8663,0.000123,8.000000000000005e-06,1644260830938738156,1468
8664,0.000131,8.000000000000005e-06,1644260830939061776,1468
8665,0.000138,6.99999999999998e-06,1644260830939369647,1468
8666,0.000118,1.9999999999999998e-05,1644260830939613595,1468
8667,0.000134,1.600000000000001e-05,1644260830939966777,1468
8668,0.000119,1.4999999999999999e-05,1644260830940255220,1468
8669,0.000136,1.6999999999999993e-05,1644260830940571731,1468
8670,0.000168,3.199999999999999e-05,1644260830940912491,1468
8671,0.000108,5.9999999999999995e-05,1644260830941111684,1468
8672,0.000133,2.500000000000001e-05,1644260830941445468,1468
8673,0.000135,1.9999999999999944e-06,1644260830941731747,1468
8674,0.000129,6.00000000000001e-06,1644260830942033414,1468
8675,0.000129,0.0,1644260830942285664,1468
8676,0.000123,5.999999999999983e-06,1644260830942610980,1468
8677,0.000126,2.9999999999999916e-06,1644260830942917391,1468
8678,0.000104,2.2000000000000006e-05,1644260830943180491,1468
8679,0.000125,2.100000000000001e-05,1644260830943497371,1468
8680,0.000115,9.999999999999999e-06,1644260830943774616,1468
8681,0.00012,4.9999999999999996e-06,1644260830944083616,1468
8682,0.000146,2.5999999999999995e-05,1644260830944491260,1468
8683,0.000118,2.8000000000000003e-05,1644260830944652095,1468
8684,0.000126,8.000000000000005e-06,1644260830944956514,1468
8685,0.000133,7.0000000000000075e-06,1644260830945377231,1468
8686,0.000127,6.00000000000001e-06,1644260830945538455,1468
8687,0.000152,2.500000000000001e-05,1644260830945893715,1468
8688,0.000135,1.7000000000000007e-05,1644260830946137471,1468
8689,0.000133,1.9999999999999944e-06,1644260830946447940,1468
8690,0.000135,1.9999999999999944e-06,1644260830946759824,1468
8691,0.000126,9.000000000000002e-06,1644260830947059421,1468
8692,0.000136,9.999999999999999e-06,1644260830947340640,1468
8693,0.00014,3.999999999999989e-06,1644260830947731692,1468
8694,0.000132,7.999999999999978e-06,1644260830947919123,1468
8695,0.00015,1.7999999999999977e-05,1644260830948404271,1468
8696,0.000143,6.99999999999998e-06,1644260830948553509,1468
8697,0.000153,9.999999999999999e-06,1644260830948854574,1468
8698,0.00014,1.3000000000000018e-05,1644260830949259400,1468
8699,0.000135,4.999999999999986e-06,1644260830949455231,1468
8700,0.000132,2.9999999999999916e-06,1644260830949727636,1468
8701,0.000125,7.0000000000000075e-06,1644260830950101689,1468
8702,0.000142,1.7000000000000007e-05,1644260830950384486,1468
8703,0.000119,2.3000000000000003e-05,1644260830950626823,1468
8704,0.000151,3.2000000000000005e-05,1644260830951008011,1468
8705,0.000181,2.9999999999999997e-05,1644260830951393163,1468
8706,0.000175,6.00000000000001e-06,1644260830951656812,1468
8707,0.000128,4.7000000000000004e-05,1644260830951903532,1468
8708,0.000141,1.3000000000000018e-05,1644260830952170147,1468
8709,0.00013,1.1000000000000023e-05,1644260830952487499,1468
8710,0.000203,7.300000000000001e-05,1644260830952945549,1468
8711,0.000191,1.1999999999999994e-05,1644260830953154946,1468
8712,0.000115,7.6e-05,1644260830953315431,1468
8713,0.000139,2.3999999999999987e-05,1644260830953647467,1468
8714,0.000139,0.0,1644260830953953480,1468
8715,0.000164,2.500000000000001e-05,1644260830954671634,1468
8716,0.000323,0.000159,1644260830954971828,1468
8717,0.000319,3.999999999999989e-06,1644260830955406353,1468
8718,0.000296,2.3000000000000017e-05,1644260830955574030,1468
8719,0.000241,5.499999999999998e-05,1644260830955936038,1468
8720,0.00029,4.9e-05,1644260830956230101,1468
8721,0.000287,3.0000000000000187e-06,1644260830956498413,1468
8722,0.000269,1.8000000000000004e-05,1644260830956746165,1468
8723,0.000203,6.599999999999998e-05,1644260830956985864,1468
8724,0.000216,1.299999999999999e-05,1644260830957473972,1468
8725,0.000165,5.099999999999999e-05,1644260830957658197,1468
8726,0.000138,2.7000000000000006e-05,1644260830957824718,1468
8727,0.00011,2.799999999999999e-05,1644260830958017324,1468
8728,0.00012,9.999999999999999e-06,1644260830958224189,1468
8729,0.000123,3.000000000000005e-06,1644260830958512498,1468
8730,0.000108,1.5000000000000012e-05,1644260830958854333,1468
8731,0.000153,4.500000000000001e-05,1644260830959237836,1468
8732,0.000132,2.0999999999999995e-05,1644260830959440973,1468
8733,0.000142,9.999999999999999e-06,1644260830959856539,1468
8734,0.000144,1.9999999999999944e-06,1644260830960029138,1468
8735,0.000176,3.199999999999999e-05,1644260830960478303,1468
8736,0.000129,4.7000000000000004e-05,1644260830960709750,1468
8737,0.000145,1.600000000000001e-05,1644260830961045642,1468
8738,0.000137,8.000000000000005e-06,1644260830961306215,1468
8739,0.000255,0.00011800000000000002,1644260830961823702,1468
8740,0.000186,6.900000000000002e-05,1644260830962008201,1468
8741,0.000184,1.9999999999999944e-06,1644260830962294048,1468
8742,0.000161,2.299999999999999e-05,1644260830962621266,1468
8743,0.000158,3.0000000000000187e-06,1644260830962795818,1468
8744,0.000143,1.4999999999999985e-05,1644260830963185692,1468
8745,0.000152,9.000000000000002e-06,1644260830963346205,1468
8746,0.000152,0.0,1644260830963699134,1468
8747,0.000123,2.9e-05,1644260830963963737,1468
8748,0.000121,2.000000000000008e-06,1644260830964244897,1468
8749,0.00014,1.8999999999999987e-05,1644260830964562131,1468
8750,0.000153,1.3000000000000018e-05,1644260830964853153,1468
8751,0.000119,3.4e-05,1644260830965188507,1468
8752,0.000117,2.000000000000008e-06,1644260830965378208,1468
8753,0.000127,9.999999999999999e-06,1644260830965840809,1468
8754,0.000186,5.9e-05,1644260830966162488,1468
8755,0.000143,4.299999999999999e-05,1644260830966351449,1468
8756,0.000114,2.9e-05,1644260830966539685,1468
8757,0.00012,5.999999999999997e-06,1644260830966873430,1468
8758,0.00012,0.0,1644260830967120568,1468
8759,0.000119,9.999999999999972e-07,1644260830967443553,1468
8760,0.000126,6.999999999999994e-06,1644260830967744810,1468
8761,0.000114,1.1999999999999994e-05,1644260830968011039,1468
8762,0.000123,9.000000000000002e-06,1644260830968355619,1468
8763,0.000126,2.9999999999999916e-06,1644260830968644408,1468
8764,0.000124,1.9999999999999944e-06,1644260830968901717,1468
8765,0.000126,1.9999999999999944e-06,1644260830969240675,1468
8766,0.000115,1.0999999999999996e-05,1644260830969486978,1468
8767,0.000133,1.8000000000000004e-05,1644260830969827068,1468
8768,0.000131,1.9999999999999944e-06,1644260830970088005,1468
8769,0.00012,1.100000000000001e-05,1644260830970368025,1468
8770,0.000123,3.000000000000005e-06,1644260830970757537,1468
8771,0.000129,5.999999999999983e-06,1644260830970957551,1468
8772,0.00014,1.0999999999999996e-05,1644260830971282452,1468
8773,0.000131,8.999999999999975e-06,1644260830971579691,1468
8774,0.000136,4.999999999999986e-06,1644260830971908866,1468
8775,0.00012,1.5999999999999996e-05,1644260830972201922,1468
8776,0.000202,8.2e-05,1644260830973068319,1468
8777,0.000362,0.00016,1644260830973435756,1468
8778,0.000271,9.100000000000004e-05,1644260830973558156,1468
8779,0.000209,6.199999999999996e-05,1644260830973681340,1468
8780,0.000244,3.499999999999998e-05,1644260830974061561,1468
8781,0.000213,3.0999999999999995e-05,1644260830974143758,1468
8782,0.000287,7.399999999999998e-05,1644260830974555807,1468
8783,0.000232,5.499999999999998e-05,1644260830974858098,1468
8784,0.000216,1.600000000000001e-05,1644260830975204007,1468
8785,0.000117,9.9e-05,1644260830975336228,1468
8786,0.000188,7.099999999999999e-05,1644260830975652581,1468
8787,0.000156,3.199999999999999e-05,1644260830975864806,1468
8788,0.000117,3.9e-05,1644260830976013695,1468
8789,0.000121,4.000000000000002e-06,1644260830976421979,1468
8790,0.000119,1.9999999999999944e-06,1644260830976688678,1468
8791,0.000125,5.999999999999997e-06,1644260830976936379,1468
8792,0.000123,1.9999999999999944e-06,1644260830977344846,1468
8793,0.000123,0.0,1644260830977499359,1468
8794,0.000122,1.0000000000000108e-06,1644260830977914073,1468
8795,0.000133,1.100000000000001e-05,1644260830978154318,1468
8796,0.000121,1.2000000000000007e-05,1644260830978554244,1468
8797,0.000102,1.9e-05,1644260830978634426,1468
8798,0.000116,1.4000000000000001e-05,1644260830979018135,1468
8799,0.000135,1.9e-05,1644260830979343087,1468
8800,0.000175,3.9999999999999996e-05,1644260830979815850,1468
8801,0.000156,1.9e-05,1644260830979996952,1468
8802,0.000155,9.999999999999972e-07,1644260830980310189,1468
8803,0.000148,7.0000000000000075e-06,1644260830980564691,1468
8804,0.000129,1.9e-05,1644260830980862476,1468
8805,0.00013,9.999999999999972e-07,1644260830981164666,1468
8806,0.000141,1.1000000000000023e-05,1644260830981508274,1468
8807,0.000151,9.999999999999999e-06,1644260830981740166,1468
8808,0.000121,3.000000000000001e-05,1644260830982193276,1468
8809,0.000159,3.799999999999999e-05,1644260830982570295,1468
8810,0.000168,9.000000000000002e-06,1644260830982754519,1468
8811,0.000119,4.8999999999999985e-05,1644260830982938817,1468
